Time,L06_347,LS06_347,LS06_348
2009-01-13 12:00:00,0.5295833333333334,0.5974166666666667,0.10491666666666667
2009-01-13 15:00:00,1.15875,1.62,0.08941666666666666
2009-01-13 18:00:00,0.9257500000000002,1.2191666666666665,0.053166666666666675
2009-01-13 21:00:00,0.6546666666666666,0.681,0.0395
2009-01-14 00:00:00,0.45291666666666663,0.47666666666666674,0.03391666666666668
2009-01-14 03:00:00,0.39558333333333334,0.39625000000000005,0.03033333333333334
2009-01-14 06:00:00,0.34158333333333335,0.33516666666666667,0.028666666666666674
2009-01-14 09:00:00,0.3229166666666667,0.29925,0.02933333333333334
2009-01-14 12:00:00,0.3000833333333333,0.27016666666666667,0.028166666666666673
2009-01-14 15:00:00,0.24366666666666661,0.23825,0.028500000000000008
2009-01-14 18:00:00,0.27499999999999997,0.23883333333333337,0.025583333333333336
2009-01-14 21:00:00,0.25941666666666663,0.22025000000000003,0.024249999999999997
2009-01-15 00:00:00,0.2611666666666667,0.22224999999999998,0.023916666666666666
2009-01-15 03:00:00,0.24400000000000002,0.20216666666666663,0.023416666666666665
2009-01-15 06:00:00,0.23291666666666666,0.18941666666666668,0.023416666666666665
2009-01-15 09:00:00,0.21075000000000002,0.16749999999999998,0.024999999999999998
2009-01-15 12:00:00,0.1085,0.10533333333333333,0.024833333333333332
2009-01-15 15:00:00,0.2528333333333333,0.24524999999999997,0.025833333333333337
2009-01-15 18:00:00,0.20291666666666663,0.20224999999999996,0.02233333333333333
2009-01-15 21:00:00,0.2004166666666667,0.15366666666666665,0.02108333333333333
2009-01-16 00:00:00,0.19741666666666666,0.15041666666666667,0.020916666666666663
2009-01-16 03:00:00,0.19474999999999998,0.14775000000000002,0.020999999999999994
2009-01-16 06:00:00,0.19275,0.14558333333333331,0.020999999999999994
2009-01-16 09:00:00,0.15783333333333333,0.15391666666666667,0.022999999999999996
2009-01-16 12:00:00,0.20383333333333334,0.15733333333333333,0.02258333333333333
2009-01-16 15:00:00,0.15908333333333335,0.15125,0.02333333333333333
2009-01-16 18:00:00,0.18633333333333332,0.13925,0.019999999999999997
2009-01-16 21:00:00,0.19766666666666666,0.15058333333333332,0.019999999999999997
2009-01-17 00:00:00,0.2024166666666667,0.15575,0.02008333333333333
2009-01-17 03:00:00,0.20825000000000002,0.162,0.020416666666666663
2009-01-17 06:00:00,0.1895,0.15841666666666662,0.020749999999999998
2009-01-17 09:00:00,0.21866666666666665,0.1733333333333333,0.022916666666666665
2009-01-17 12:00:00,0.20483333333333334,0.2011666666666667,0.031833333333333345
2009-01-17 15:00:00,0.28825,0.256,0.05191666666666667
2009-01-17 18:00:00,0.2709166666666667,0.2685,0.03433333333333335
2009-01-17 21:00:00,0.2678333333333333,0.25391666666666673,0.032333333333333346
2009-01-18 00:00:00,0.2861666666666667,0.2528333333333334,0.031666666666666676
2009-01-18 03:00:00,0.3095833333333334,0.28333333333333327,0.07633333333333334
2009-01-18 06:00:00,0.5420833333333334,0.5939166666666666,0.08274999999999999
2009-01-18 09:00:00,0.633,0.7456666666666667,0.077
2009-01-18 12:00:00,0.7169166666666666,0.8155000000000001,0.14966666666666664
2009-01-18 15:00:00,1.4391666666666667,2.018333333333333,0.10216666666666667
2009-01-18 18:00:00,1.4058333333333335,1.4574999999999998,0.07466666666666667
2009-01-18 21:00:00,0.6854166666666667,0.8278333333333334,0.06408333333333333
2009-01-19 00:00:00,0.5694166666666667,0.6484166666666666,0.05866666666666668
2009-01-19 03:00:00,0.5142499999999999,0.5658333333333333,0.05525
2009-01-19 06:00:00,0.5187500000000002,0.5530833333333334,0.08141666666666668
2009-01-19 09:00:00,1.0421666666666667,1.3985,0.13366666666666668
2009-01-19 12:00:00,2.0483333333333333,2.3775000000000004,0.09616666666666666
2009-01-19 15:00:00,1.1605,1.5308333333333335,0.10999999999999999
2009-01-19 18:00:00,1.07875,1.4750000000000003,0.13208333333333336
2009-01-19 21:00:00,1.1383333333333334,1.58,0.10266666666666667
2009-01-20 00:00:00,0.9978333333333332,1.3408333333333335,0.08824999999999998
2009-01-20 03:00:00,0.8119166666666667,1.0305833333333332,0.08033333333333333
2009-01-20 06:00:00,0.7326666666666667,0.9026666666666667,0.07058333333333333
2009-01-20 09:00:00,0.7530000000000001,0.773,0.06558333333333334
2009-01-20 12:00:00,0.58525,0.6724166666666668,0.06158333333333332
2009-01-20 15:00:00,0.5173333333333333,0.5703333333333332,0.05816666666666667
2009-01-20 18:00:00,0.4828333333333333,0.5196666666666667,0.05225000000000001
2009-01-20 21:00:00,0.46866666666666673,0.47533333333333333,0.04841666666666666
2009-01-21 00:00:00,0.408,0.41324999999999995,0.04549999999999999
2009-01-21 03:00:00,0.4073333333333334,0.41291666666666665,0.04308333333333333
2009-01-21 06:00:00,0.3823333333333334,0.3795,0.04191666666666666
2009-01-21 09:00:00,0.3985,0.3985,0.04249999999999999
2009-01-21 12:00:00,0.37966666666666665,0.3745,0.03991666666666666
2009-01-21 15:00:00,0.3673333333333333,0.35766666666666663,0.04041666666666665
2009-01-21 18:00:00,0.3499999999999999,0.34908333333333325,0.03691666666666668
2009-01-21 21:00:00,0.34099999999999997,0.3358333333333334,0.03600000000000001
2009-01-22 00:00:00,0.32558333333333334,0.32408333333333333,0.03591666666666668
2009-01-22 03:00:00,0.34649999999999986,0.32991666666666664,0.03525000000000001
2009-01-22 06:00:00,0.35391666666666666,0.3399166666666667,0.036083333333333335
2009-01-22 09:00:00,0.36241666666666666,0.35125,0.03666666666666668
2009-01-22 12:00:00,0.37066666666666653,0.36233333333333334,0.06033333333333333
2009-01-22 15:00:00,0.4685000000000001,0.49966666666666665,0.05475
2009-01-22 18:00:00,0.49724999999999997,0.54075,0.05041666666666667
2009-01-22 21:00:00,0.4584999999999999,0.4811666666666667,0.04633333333333333
2009-01-23 00:00:00,0.4630833333333333,0.4928333333333333,0.14091666666666666
2009-01-23 03:00:00,2.6984999999999997,3.1049166666666665,0.5429166666666666
2009-01-23 06:00:00,7.639166666666667,7.918333333333333,0.6375000000000001
2009-01-23 09:00:00,8.237499999999999,8.56,0.38375
2009-01-23 12:00:00,6.093333333333334,6.377499999999999,0.27366666666666667
2009-01-23 15:00:00,5.803333333333334,6.053333333333332,0.5699166666666667
2009-01-23 18:00:00,9.046666666666667,9.353333333333333,0.4584166666666667
2009-01-23 21:00:00,7.486666666666667,7.7391666666666685,0.23058333333333336
2009-01-24 00:00:00,4.357499999999999,4.595,0.1693333333333333
2009-01-24 03:00:00,2.9550000000000005,3.3000000000000003,0.1366666666666667
2009-01-24 06:00:00,2.2358333333333333,2.75,0.114
2009-01-24 09:00:00,1.8575,2.356666666666667,0.09974999999999999
2009-01-24 12:00:00,1.166,1.6124999999999998,0.09499999999999999
2009-01-24 15:00:00,0.9210833333333334,1.2091666666666667,0.08549999999999998
2009-01-24 18:00:00,0.90325,0.9207500000000001,0.07491666666666669
2009-01-24 21:00:00,0.7539166666666667,0.7971666666666667,0.06866666666666665
2009-01-25 00:00:00,0.6470833333333333,0.7672500000000001,0.06616666666666669
2009-01-25 03:00:00,0.6211666666666668,0.7274166666666666,0.06374999999999999
2009-01-25 06:00:00,0.62125,0.6784166666666667,0.06058333333333334
2009-01-25 09:00:00,0.5755833333333334,0.65775,0.05900000000000002
2009-01-25 12:00:00,0.5969166666666667,0.6025833333333332,0.05800000000000002
2009-01-25 15:00:00,0.5561666666666667,0.5656666666666668,0.05516666666666667
2009-01-25 18:00:00,0.4830833333333333,0.52025,0.052916666666666674
2009-01-25 21:00:00,0.46649999999999997,0.49633333333333346,0.04933333333333333
2009-01-26 00:00:00,0.46174999999999994,0.4890833333333333,0.04666666666666666
2009-01-26 03:00:00,0.4394166666666666,0.45741666666666664,0.04524999999999999
2009-01-26 06:00:00,0.4256666666666667,0.4326666666666666,0.04383333333333333
2009-01-26 09:00:00,0.3054166666666666,0.27991666666666665,0.04416666666666666
2009-01-26 12:00:00,0.36400000000000005,0.36175,0.04183333333333333
2009-01-26 15:00:00,0.5044166666666666,0.5025000000000001,0.040666666666666657
2009-01-26 18:00:00,0.3469166666666667,0.3468333333333333,0.03600000000000001
2009-01-26 21:00:00,0.3153333333333333,0.30883333333333335,0.03350000000000001
2009-01-27 00:00:00,0.3345833333333334,0.31433333333333335,0.03291666666666668
2009-01-27 03:00:00,0.29074999999999995,0.2584166666666667,0.030666666666666675
2009-01-27 06:00:00,0.28925,0.2565,0.029416666666666674
2009-01-27 09:00:00,0.27991666666666665,0.2749166666666667,0.03250000000000001
2009-01-27 12:00:00,0.2725,0.2699166666666667,0.03333333333333335
2009-01-27 15:00:00,0.28741666666666665,0.2542499999999999,0.03375000000000001
2009-01-27 18:00:00,0.29691666666666666,0.2659166666666667,0.03266666666666668
2009-01-27 21:00:00,0.26808333333333334,0.25675000000000003,0.03025000000000001
2009-01-28 00:00:00,0.28458333333333335,0.25075,0.03000000000000001
2009-01-28 03:00:00,0.2619166666666667,0.2591666666666667,0.02933333333333334
2009-01-28 06:00:00,0.26149999999999995,0.2560833333333333,0.029166666666666674
2009-01-28 09:00:00,0.2870833333333333,0.25383333333333336,0.03108333333333334
2009-01-28 12:00:00,0.2964166666666667,0.26533333333333337,0.03050000000000001
2009-01-28 15:00:00,0.2761666666666666,0.24066666666666667,0.02983333333333334
2009-01-28 18:00:00,0.23749999999999996,0.19458333333333333,0.02516666666666667
2009-01-28 21:00:00,0.23608333333333334,0.19275,0.023749999999999997
2009-01-29 00:00:00,0.23808333333333334,0.19533333333333333,0.02358333333333333
2009-01-29 03:00:00,0.2319166666666667,0.1880833333333333,0.02308333333333333
2009-01-29 06:00:00,0.22650000000000003,0.18225,0.02333333333333333
2009-01-29 09:00:00,0.26075,0.22183333333333335,0.028166666666666673
2009-01-29 12:00:00,0.24091666666666664,0.19858333333333336,0.02900000000000001
2009-01-29 15:00:00,0.22516666666666665,0.1805,0.029416666666666674
2009-01-29 18:00:00,0.20533333333333334,0.15916666666666665,0.023666666666666666
2009-01-29 21:00:00,0.21833333333333335,0.17308333333333334,0.02208333333333333
2009-01-30 00:00:00,0.21483333333333335,0.16941666666666666,0.022249999999999995
2009-01-30 03:00:00,0.20675000000000002,0.16024999999999998,0.021749999999999995
2009-01-30 06:00:00,0.20975,0.16366666666666665,0.022249999999999995
2009-01-30 09:00:00,0.24200000000000002,0.2001666666666667,0.024749999999999998
2009-01-30 12:00:00,0.24075000000000002,0.19841666666666666,0.028000000000000008
2009-01-30 15:00:00,0.22983333333333333,0.18591666666666665,0.02741666666666667
2009-01-30 18:00:00,0.2166666666666667,0.17108333333333334,0.025083333333333336
2009-01-30 21:00:00,0.23391666666666666,0.19058333333333333,0.024583333333333332
2009-01-31 00:00:00,0.2255,0.1810833333333333,0.02408333333333333
2009-01-31 03:00:00,0.21708333333333338,0.17158333333333334,0.02383333333333333
2009-01-31 06:00:00,0.21541666666666667,0.16974999999999998,0.023749999999999997
2009-01-31 09:00:00,0.22708333333333333,0.18283333333333332,0.02408333333333333
2009-01-31 12:00:00,0.22008333333333333,0.1749166666666667,0.025833333333333337
2009-01-31 15:00:00,0.20991666666666672,0.16375,0.025750000000000006
2009-01-31 18:00:00,0.20241666666666666,0.15599999999999997,0.02383333333333333
2009-01-31 21:00:00,0.20691666666666664,0.16066666666666665,0.023416666666666665
2009-02-01 00:00:00,0.20466666666666666,0.15825,0.02258333333333333
2009-02-01 03:00:00,0.2005,0.15366666666666665,0.02183333333333333
2009-02-01 06:00:00,0.19858333333333336,0.15175,0.021916666666666664
2009-02-01 09:00:00,0.21058333333333337,0.16483333333333333,0.022749999999999996
2009-02-01 12:00:00,0.2005,0.15383333333333332,0.024333333333333332
2009-02-01 15:00:00,0.1980833333333333,0.15108333333333332,0.024499999999999997
2009-02-01 18:00:00,0.20075,0.15416666666666665,0.02333333333333333
2009-02-01 21:00:00,0.20875000000000002,0.16266666666666665,0.021999999999999995
2009-02-02 00:00:00,0.20191666666666672,0.15541666666666665,0.021999999999999995
2009-02-02 03:00:00,0.19741666666666668,0.15041666666666667,0.022166666666666664
2009-02-02 06:00:00,0.1991666666666667,0.15233333333333332,0.02233333333333333
2009-02-02 09:00:00,0.20400000000000004,0.15758333333333335,0.024499999999999997
2009-02-02 12:00:00,0.2273333333333333,0.1829166666666667,0.02900000000000001
2009-02-02 15:00:00,0.24391666666666667,0.2021666666666667,0.029916666666666675
2009-02-02 18:00:00,0.2625,0.22408333333333333,0.026666666666666672
2009-02-02 21:00:00,0.25691666666666674,0.21733333333333335,0.02358333333333333
2009-02-03 00:00:00,0.24975000000000006,0.20883333333333334,0.022999999999999996
2009-02-03 03:00:00,0.22533333333333336,0.1808333333333333,0.022416666666666665
2009-02-03 06:00:00,0.22116666666666665,0.17633333333333331,0.02133333333333333
2009-02-03 09:00:00,0.21725000000000003,0.17200000000000001,0.021666666666666664
2009-02-03 12:00:00,0.21091666666666667,0.16508333333333333,0.021499999999999995
2009-02-03 15:00:00,0.20299999999999999,0.15624999999999997,0.02183333333333333
2009-02-03 18:00:00,0.18091666666666664,0.13375,0.019333333333333338
2009-02-03 21:00:00,0.171,0.12383333333333334,0.01658333333333334
2009-02-04 00:00:00,0.16741666666666666,0.12033333333333335,0.016166666666666673
2009-02-04 03:00:00,0.16516666666666666,0.11816666666666666,0.016416666666666673
2009-02-04 06:00:00,0.16558333333333333,0.119,0.01741666666666667
2009-02-04 09:00:00,0.205,0.15866666666666665,0.020666666666666663
2009-02-04 12:00:00,0.1945,0.14750000000000002,0.020583333333333332
2009-02-04 15:00:00,0.18125,0.13391666666666668,0.022416666666666665
2009-02-04 18:00:00,0.18633333333333332,0.13874999999999996,0.019916666666666662
2009-02-04 21:00:00,0.19591666666666666,0.14900000000000002,0.019
2009-02-05 00:00:00,0.19433333333333339,0.14724999999999996,0.018999999999999996
2009-02-05 03:00:00,0.19991666666666666,0.153,0.020749999999999998
2009-02-05 06:00:00,0.22358333333333336,0.17908333333333337,0.042083333333333334
2009-02-05 09:00:00,0.29250000000000004,0.26091666666666663,0.04366666666666666
2009-02-05 12:00:00,0.32641666666666663,0.30375,0.03033333333333334
2009-02-05 15:00:00,0.2820833333333333,0.24750000000000003,0.029916666666666675
2009-02-05 18:00:00,0.2720833333333333,0.23558333333333337,0.027916666666666673
2009-02-05 21:00:00,0.24249999999999997,0.2005,0.02516666666666667
2009-02-06 00:00:00,0.22758333333333333,0.18341666666666664,0.023749999999999997
2009-02-06 03:00:00,0.2416666666666666,0.19991666666666666,0.024166666666666666
2009-02-06 06:00:00,0.24708333333333335,0.20583333333333334,0.025833333333333337
2009-02-06 09:00:00,0.26908333333333334,0.23183333333333334,0.026916666666666672
2009-02-06 12:00:00,0.2680833333333333,0.23091666666666666,0.027750000000000007
2009-02-06 15:00:00,0.2456666666666667,0.20450000000000002,0.027500000000000007
2009-02-06 18:00:00,0.2141666666666667,0.169,0.02541666666666667
2009-02-06 21:00:00,0.26475000000000004,0.227,0.02566666666666667
2009-02-07 00:00:00,0.4154166666666666,0.4306666666666667,0.16008333333333336
2009-02-07 03:00:00,0.7463333333333333,0.9250000000000002,0.07950000000000002
2009-02-07 06:00:00,0.6228333333333333,0.7312500000000001,0.06308333333333332
2009-02-07 09:00:00,0.48408333333333325,0.52175,0.05766666666666668
2009-02-07 12:00:00,0.4483333333333333,0.47,0.05225000000000001
2009-02-07 15:00:00,0.4004166666666667,0.40275,0.04783333333333333
2009-02-07 18:00:00,0.35041666666666665,0.33516666666666667,0.04324999999999999
2009-02-07 21:00:00,0.33933333333333326,0.3206666666666666,0.04033333333333332
2009-02-08 00:00:00,0.33875000000000005,0.31975000000000003,0.038583333333333324
2009-02-08 03:00:00,0.31633333333333336,0.291,0.03725000000000001
2009-02-08 06:00:00,0.30024999999999996,0.27025000000000005,0.03516666666666668
2009-02-08 09:00:00,0.32016666666666665,0.2953333333333334,0.03525000000000001
2009-02-08 12:00:00,0.31708333333333333,0.2916666666666667,0.03566666666666668
2009-02-08 15:00:00,0.2985,0.26816666666666666,0.03500000000000001
2009-02-08 18:00:00,0.2788333333333333,0.24358333333333335,0.03333333333333335
2009-02-08 21:00:00,0.28783333333333333,0.2546666666666667,0.03266666666666668
2009-02-09 00:00:00,0.2891666666666666,0.2565,0.03733333333333333
2009-02-09 03:00:00,0.3090833333333334,0.2813333333333333,0.04199999999999999
2009-02-09 06:00:00,0.3408333333333333,0.32225,0.03758333333333335
2009-02-09 09:00:00,0.33758333333333335,0.31816666666666665,0.03583333333333335
2009-02-09 12:00:00,0.3155,0.2896666666666667,0.03525000000000001
2009-02-09 15:00:00,0.29483333333333334,0.26333333333333336,0.041916666666666665
2009-02-09 18:00:00,0.6437499999999999,0.7929166666666667,0.256
2009-02-09 21:00:00,4.566666666666667,4.928333333333334,0.43216666666666675
2009-02-10 00:00:00,5.978333333333334,6.283333333333332,0.25908333333333333
2009-02-10 03:00:00,4.034999999999999,4.324166666666666,0.21891666666666665
2009-02-10 06:00:00,3.8774999999999995,4.159166666666667,0.20825000000000002
2009-02-10 09:00:00,3.6500000000000004,3.9475000000000002,0.24241666666666664
2009-02-10 12:00:00,5.144166666666667,5.4316666666666675,0.3715833333333333
2009-02-10 15:00:00,5.948333333333334,6.250833333333335,0.25433333333333336
2009-02-10 18:00:00,3.981666666666667,4.270833333333333,0.16616666666666668
2009-02-10 21:00:00,2.645833333333333,3.129166666666667,0.13325
2009-02-11 00:00:00,1.6991666666666667,2.3425000000000002,0.11208333333333335
2009-02-11 03:00:00,1.1725,1.6425,0.09783333333333333
2009-02-11 06:00:00,0.9516666666666667,1.2625000000000004,0.08633333333333332
2009-02-11 09:00:00,0.8981666666666666,1.1758333333333333,0.08199999999999998
2009-02-11 12:00:00,0.8298333333333333,1.0591666666666668,0.07783333333333332
2009-02-11 15:00:00,0.766,0.9555833333333333,0.07358333333333335
2009-02-11 18:00:00,0.7062499999999999,0.8604166666666667,0.08616666666666667
2009-02-11 21:00:00,0.9418333333333333,1.2465,0.11325
2009-02-12 00:00:00,1.1409166666666668,1.588333333333333,0.08199999999999998
2009-02-12 03:00:00,0.8088333333333334,1.0254166666666666,0.07475
2009-02-12 06:00:00,0.7692499999999999,0.8500000000000001,0.06833333333333336
2009-02-12 09:00:00,0.8351666666666667,0.8351666666666667,0.06783333333333331
2009-02-12 12:00:00,0.6069166666666667,0.7056666666666666,0.07175
2009-02-12 15:00:00,0.6273333333333334,0.7367500000000001,0.07274999999999998
2009-02-12 18:00:00,0.56425,0.6406666666666666,0.06224999999999999
2009-02-12 21:00:00,0.5345833333333333,0.5961666666666666,0.060750000000000005
2009-02-13 00:00:00,0.5247499999999999,0.5811666666666667,0.05891666666666667
2009-02-13 03:00:00,0.51525,0.5673333333333334,0.05850000000000002
2009-02-13 06:00:00,0.5365833333333334,0.5617500000000001,0.05808333333333335
2009-02-13 09:00:00,0.5570000000000002,0.5612500000000001,0.05783333333333334
2009-02-13 12:00:00,0.5393333333333333,0.5435833333333333,0.0545
2009-02-13 15:00:00,0.47525,0.5088333333333334,0.05116666666666667
2009-02-13 18:00:00,0.4335833333333334,0.44966666666666666,0.048499999999999995
2009-02-13 21:00:00,0.4048333333333333,0.409,0.04624999999999999
2009-02-14 00:00:00,0.41991666666666677,0.4300833333333333,0.04574999999999999
2009-02-14 03:00:00,0.37333333333333335,0.37375,0.04324999999999999
2009-02-14 06:00:00,0.36266666666666664,0.3515,0.039499999999999987
2009-02-14 09:00:00,0.4044166666666667,0.4086666666666667,0.04199999999999999
2009-02-14 12:00:00,0.36900000000000005,0.3601666666666667,0.04449999999999999
2009-02-14 15:00:00,0.36874999999999997,0.3595,0.04408333333333333
2009-02-14 18:00:00,0.31466666666666665,0.28875,0.03691666666666668
2009-02-14 21:00:00,0.31416666666666665,0.2876666666666667,0.03433333333333335
2009-02-15 00:00:00,0.3105833333333334,0.2833333333333334,0.03358333333333335
2009-02-15 03:00:00,0.29116666666666663,0.28875,0.03366666666666668
2009-02-15 06:00:00,0.3335000000000001,0.31283333333333335,0.03466666666666668
